Area Code,Area Name,Count,Denominator,Indicator ID,Lower CI 95.0 limit,Lower CI 99.8 limit,Parent Code,Upper CI 95.0 limit,Upper CI 99.8 limit,Value
E06000064,Westmorland and Furness,272.79,115002.0,93769,160.4992773,149.1143223,E92000001,205.0787849,219.0646203,181.7885043
E08000024,Sunderland,421.56,141169.0,93769,248.3026468,234.358419,E92000001,301.5882879,318.0373336,273.9840585
E10000011,East Sussex,749.77,282495.0,93769,193.7368602,185.4670411,E92000001,224.5660253,233.924213,208.7346658
E92000001,England,55310.5699999999,7309478.0,93769,870.415865059534,866.212238133266,nan,885.115573258676,889.379849545733,877.742636116493
E08000030,Walsall,413.21,146087.0,93769,268.2342976,253.0000515,E92000001,326.5078841,344.5087777,296.3090868
E06000009,Blackpool,8779.0,141514.0,258,6.079092156,6.008540648,E92000001,6.329943919,6.404234511,6.203626496
E10000030,Surrey,70048.0,1206789.0,90933,5.762919501,5.73906888,E92000001,5.84628095,5.870573844,5.804494406
E92000001,England,164311.0,4008460.0,258,4.07973980263124,4.06861199194424,E92000001,4.11855895860253,4.12981749528412,4.09910539209572
E08000021,Newcastle upon Tyne,1875.91,147524.0,93769,1633.672382,1590.220964,E92000001,1791.355656,1838.332169,1711.167566
E09000008,Croydon,2365.34,392224.0,93769,736.165135,718.7614199,E92000001,799.0063784,817.6615584,767.1079736
E09000033,Westminster,13872.0,178957.0,94192,7.5416248247187,,E92000001,7.97079993994113,,7.752
E06000025,South Gloucestershire,1382.27,141902.0,93769,1006.395921,975.3752572,E92000001,1119.825977,1153.79938,1061.982299
E06000032,Luton,289.71,111035.0,93769,313.4353487,291.9538342,E92000001,397.2374891,423.4644856,353.5115122
E92000001,England,50675.79,3796646.0,93769,1741.563412,1732.666876,nan,1772.685333,1781.716015,1757.073315
E92000001,England,,,93769,,,nan,,,
E10000012,Essex,1696.64,772888.0,93769,190.7717608,185.4611193,E92000001,210.089491,215.8541692,200.2571619
E92000001,England,6333.37,2773748.0,93769,198.078937,195.2353825,nan,208.1856449,211.152315,203.0853593
E92000001,England,34087.08,3533543.0,93769,1212.338825,1204.782242,E92000001,1238.823546,1246.519306,1225.528203
E06000062,West Northamptonshire,407.01,204263.0,93769,195.6228717,184.4358293,E92000001,238.4479224,251.6834903,216.2489953
E92000001,England,43112.89,5338481.0,93769,815.584781,811.130002,E92000001,831.1798736,835.7075277,823.3545882
E92000001,England,24350.88,2032433.0,93769,1194.942812,1186.218665,E92000001,1225.578907,1234.49351,1210.188343
E09000024,Merton,1028.57,105515.0,93769,1472.914227,1419.055852,E92000001,1671.548051,1731.397475,1569.939267
E92000001,England,279671.0,3963571.0,90933,7.03086635309541,7.0163893111317,E92000001,7.0812890579262,7.09588978967345,7.05603608463176
E06000042,Milton Keynes,5813.0,225380.0,258,2.514377235,2.477932101,E92000001,2.645265056,2.684241578,2.579199574
E92000001,England,,,93769,,,nan,,,
E06000014,York,1447.29,98072.0,93769,1498.554746,1453.472993,E92000001,1663.199596,1712.470208,1579.276214
E92000001,England,3745077.0,57869054.0,90933,6.46530398,6.46165286,nan,6.477980876,6.481641088,6.471640266
E92000001,England,,,93769,,,nan,,,
E06000021,Stoke-on-Trent,2726.73,131530.0,93769,2356.92219777773,2305.00970444438,E92000001,2543.84432719913,2599.22444481014,2449.05975085733
E06000007,Warrington,1345.59,104392.0,93769,1293.270025,1252.471474,E92000001,1442.562386,1487.299659,1366.41057
E92000001,England,53925.32,7211439.0,93769,888.6718596,884.320765,E92000001,903.8888573,908.3035365,896.256158
E06000002,Middlesbrough,4213.0,125147.0,258,3.267656815,3.212376831,E92000001,3.46741576,3.52718257,3.366441065
E10000003,Cambridgeshire,801.15,335430.0,93769,224.8809854,215.7702788,E92000001,258.763469,269.0315169,241.3791382
E09000020,Kensington and Chelsea,130.3,77842.0,93769,172.4041616,154.6154346,E92000001,246.1400616,270.1287992,206.8747443
E92000001,England,143603.0,4111348.0,258,3.475141074788,3.46497119647199,nan,3.51063519866546,3.52093421494474,3.49284468257126
E09000007,Camden,980.1,102201.0,93769,1461.303697,1406.748811,E92000001,1662.814097,1723.594683,1559.676915
E92000001,England,280430.0,4106384.0,90933,6.80476576842718,6.7907563541812,E92000001,6.85356031066942,6.86768974383394,6.82912265389696
E08000010,Wigan,13676.0,256577.6242,258,5.243753662,5.194725757,E92000001,5.417577597,5.468706716,5.330160822
E08000006,Salford,337.84,129071.0,93769,293.8277456,275.3923113,E92000001,365.1047342,387.2800537,328.0292283
E06000025,South Gloucestershire,18882.0,260834.0,90933,7.140259978,7.083748106,E92000001,7.338850794,7.397346047,7.239086929
E92000001,England,333500.0,5011094.0,90933,6.63344388067955,6.62090853228703,E92000001,6.67708931107799,6.68972340621094,6.65523336820263
E92000001,England,213176.0,5229677.0,258,4.05936090699273,4.04963770504735,E92000001,4.0932559425642,4.10307939371563,4.07627469153449
E10000012,Essex,1623.08,756911.0,93769,188.9972759,183.6181743,E92000001,208.5852431,214.4350195,198.6114203
E10000029,Suffolk,940.98,387195.0,93769,191.9441037,184.6939589,E92000001,218.7594702,226.8550578,205.0282763
E92000001,England,174617.0,4435115.0,258,3.91908752361824,3.90870917327298,E92000001,3.95528639832045,3.96578331583347,3.93714706383036
E09000013,Hammersmith and Fulham,12522.0,309873.0,90933,3.972223268,3.933103048,E92000001,4.110665366,4.151572917,4.041010349
E08000032,Bradford,45117.0,597411.0,90933,7.485334628,7.447099038,E92000001,7.619244927,7.658340517,7.552087257
E08000011,Knowsley,1021.13,70770.0,93769,1587.534661,1528.867188,E92000001,1803.954028,1869.17263,1693.23816
E06000041,Wokingham,5093.0,121651.0,258,4.075464602,4.012804495,E92000001,4.299869974,4.367068882,4.186566489
E06000021,Stoke-on-Trent,1663.24,127385.0,93769,1560.654723,1515.905888,E92000001,1723.509531,1772.124175,1640.605133
E92000001,England,4980.99,2346834.0,93769,199.845968094728,196.609244241283,nan,211.386442241956,214.781658197177,205.555769605064
E09000016,Havering,2030.07,259229.0,93769,802.1247681,781.7527863,E92000001,875.9225755,897.8806375,838.4179519
E06000018,Nottingham,329.05,163300.0,93769,252.1069187,235.9551623,E92000001,314.6474133,334.1238688,282.0995101
E10000015,Hertfordshire,76015.0,1242561.0,90933,6.07557831,6.051487381,E92000001,6.159839507,6.1843571,6.117607103
E09000015,Harrow,5997.0,201162.0,258,2.907551281,2.866210462,E92000001,3.056184865,3.100338996,2.981179348
E08000021,Newcastle upon Tyne,1520.11,148088.0,93769,1335.51114,1295.955298,E92000001,1479.791079,1522.928933,1406.282252
E09000001,City of London,,,93769,,,E92000001,,,
E92000001,England,,,93769,,,E92000001,,,
E06000024,North Somerset,304.82,111004.0,93769,203.4755274,189.8492356,E92000001,256.4716756,273.0242577,228.8485921
E10000031,Warwickshire,755.38,296126.0,93769,216.5427228,207.4812483,E92000001,250.3138514,260.5631401,232.9734405
E09000009,Ealing,9022.0,342373.0,258,2.581950334,2.551823979,E92000001,2.689142163,2.720933065,2.635137701
E06000015,Derby,2511.92,263014.0,93769,1071.199969,1046.791839,E92000001,1159.226412,1185.335768,1114.563773
E92000001,England,4667.1,2255566.0,93769,197.9720619,194.6600546,nan,209.7918627,213.2715591,203.818014
E09000025,Newham,281.53,180224.0,93769,224.352852427473,207.96417445417,E92000001,288.39940002529,308.466737692385,254.961245438812
E09000003,Barnet,1880.28,186232.0,93769,1394.825442,1357.745897,E92000001,1529.378288,1569.462347,1460.95426
E06000051,Shropshire,23422.0,313421.0,90933,7.381354934,7.329215367,E92000001,7.565450106,7.619231768,7.473015529
E09000028,Southwark,15776.0,348880.0,90933,4.453344682,4.414434316,E92000001,4.591212919,4.631695051,4.521898647
E92000001,England,,,93769,,,E92000001,,,
E09000022,Lambeth,1668.75,328923.0,93769,948.5419996,920.6340127,E92000001,1050.099574,1080.414338,998.4012457
E08000006,Salford,1613.54,130153.0,93769,1687.485901,1638.735908,E92000001,1865.03463,1918.063457,1774.625352
E08000002,Bury,7569.0,163411.0,258,4.530800222,4.473733579,E92000001,4.734576083,4.794990607,4.631879127
E06000059,Dorset,443.89,194197.0,93769,143.0463383,134.983313,E92000001,173.7798571,183.2510078,157.8727528
E06000003,Redcar and Cleveland,1013.0,66134.0,93769,1287.227721,1240.516291,E92000001,1459.585585,1511.535193,1371.402701
E06000002,Middlesbrough,203.72,76255.0,93769,253.910486836274,233.27138988143,E92000001,336.344402995623,362.54132970919,292.985547548788
E06000027,Torbay,1495.45,139485.0,93769,770.15077331146,747.036716526376,E92000001,854.494709239311,879.719898253395,811.515944303026
E09000004,Bexley,6647.0,196268.0,258,3.307402606,3.262726692,E92000001,3.467384801,3.514920589,3.386695743
E08000009,Trafford,7432.0,179275.1527,258,4.054295393,4.002572395,E92000001,4.238366037,4.293171645,4.145582859
E08000027,Dudley,3100.58,320989.0,93769,906.8221413,888.2430424,E92000001,973.5626819,993.3030177,939.7492948
E06000037,West Berkshire,111.73,81255.0,93769,109.5868586,97.51355073,E92000001,160.3890798,177.070385,133.2038117
E92000001,England,136028.0,3092064.0,258,4.37646038291404,4.36336250452412,E92000001,4.42217714408362,4.43544338340689,4.39926211100417
E09000010,Enfield,7063.0,251937.0,258,2.73973047,2.703549627,E92000001,2.868332089,2.906767334,2.803478647
E09000008,Croydon,1982.39,188728.0,93769,1373.199375,1337.481224,E92000001,1502.657123,1541.190784,1436.852959
E92000001,England,,,93769,,,E92000001,,,
E92000001,England,132225.0,3771987.0,258,3.48693381683724,3.47630068140132,nan,3.52405461272493,3.53482846632437,3.5054468639473
E08000009,Trafford,9477.0,189131.0,258,4.913425749,4.858027548,E92000001,5.109582098,5.167850059,5.010812611
E06000005,Darlington,3896.0,85214.0,258,4.433343928,4.356190302,E92000001,4.71380163,4.797382909,4.572018682
E08000027,Dudley,2393.09,156957.0,93769,1528.207635,1492.200274,E92000001,1658.19201,1696.772956,1592.217304
E08000015,Wirral,2293.83,320249.0,93769,621.2325838,606.428468,E92000001,674.7209304,690.606687,647.5637844
E92000001,England,215535.0,4914834.0,258,4.36732957035331,4.35694262812085,E92000001,4.40353643508281,4.41402933041541,4.38539735014448
E09000018,Hounslow,1400.95,289773.0,93769,680.3651361,659.1505746,E92000001,757.9103728,781.1300825,718.3713358
E06000054,Wiltshire,35950.0,482450.0,90933,7.377700609,7.335537256,E92000001,7.525901315,7.569131969,7.451549383
E92000001,England,321016.0,6611747.0,258,4.83888063256367,4.82947196800347,nan,4.87164622868694,4.88113284216291,4.85523720130247
E06000027,Torbay,9119.0,121496.0,258,7.358445816,7.27538786,E92000001,7.654742499,7.742033212,7.505596892
E92000001,England,208198.0,5104294.0,258,4.06175437488568,4.05191006467124,nan,4.09607368280882,4.10602069894061,4.07887946893341
E08000021,Newcastle upon Tyne,1737.08,146506.0,93769,1569.436403,1525.984236,E92000001,1727.406478,1774.528166,1647.019581
E92000001,England,294074.0,6134749.0,258,4.77670173596666,4.76699505596966,nan,4.81051158229576,4.82030238673439,4.79357835177935
E92000001,England,9623.32,3969724.0,93769,271.736603970954,268.587382167747,nan,282.877745856644,286.137097255738,277.265212437472
E10000032,West Sussex,1043.93,448243.0,93769,182.517715,175.9550959,E92000001,206.709984,213.9969055,194.3367803
E09000011,Greenwich,1258.87,143259.0,93769,1386.51391359609,1339.59959672581,E92000001,1558.50247806943,1610.10746314506,1470.71480384951
E10000024,Nottinghamshire,,,93769,,,E92000001,,,
E09000002,Barking and Dagenham,4156.0,176932.0,258,2.279357289,2.24028783,E92000001,2.420086267,2.462395074,2.348925011
E06000008,Blackburn with Darwen,1030.31,76046.0,93769,1723.661708,1660.559181,E92000001,1956.376378,2026.491969,1837.336213
E92000001,England,26256.34,3984261.0,93769,649.5799351,645.0240702,nan,665.571114,670.222719,657.5390727
E08000009,Trafford,1484.41,114574.0,93769,1465.859348,1422.086805,E92000001,1625.617343,1673.403431,1544.204488
E92000001,England,7214.02,3536737.0,93769,190.3051587,187.7459753,E92000001,199.3870005,202.0498519,194.8065673
E92000001,England,52119.67,4153270.0,93769,1232.69463,1226.5598,nan,1254.15294,1260.37897,1243.38907
E92000001,England,36038.66,2972414.0,93769,1353.49328,1345.35908,E92000001,1381.9942,1390.274062,1367.68829
E06000041,Wokingham,637.66,80670.0,93769,890.5489997,849.3365006,E92000001,1045.145221,1092.273516,965.5804065
E06000052,Cornwall,5142.58999999999,580553.0,93769,681.376862024002,670.466296925017,E92000001,720.26108320137,731.697224105793,700.618570725471
E92000001,England,134414.0,3073444.0,258,4.35059391244737,4.33749385761027,E92000001,4.3963201503994,4.40958968221799,4.37340000338383
E92000001,England,26910.59,4371193.0,93769,653.8574909,649.3274759,E92000001,669.7555942,674.3796287,661.7707464
E92000001,England,223459.0,4590103.0,258,4.84862894764696,4.83733172607959,E92000001,4.88800370373556,4.8994131731476,4.86827855496925
E92000001,England,366574.52,27572159.0,93769,1490.4113,1487.60621,nan,1500.170969,1502.991704,1495.285183
E09000018,Hounslow,14125.0,309973.0,90933,4.483883355,4.442508141,E92000001,4.630668515,4.673811484,4.5568485
E92000001,England,6961.52,2754677.0,93769,244.624813105534,241.289078920126,E92000001,256.467342039175,259.94068362505,250.493627435699
E06000023,Bristol,16141.0,452957.0,258,3.50979567,3.479285615,E92000001,3.617752022,3.64949686,3.563472912
E92000001,England,28111.84,2579119.0,93769,1534.764627,1524.176826,E92000001,1571.913006,1582.715757,1553.256981
E92000001,England,5138.05,2469495.0,93769,226.85142,223.24918,E92000001,239.68963,243.46547,233.20433
E09000021,Kingston upon Thames,9993.0,200637.0,90933,4.886343144,4.832627335,E92000001,5.076234692,5.132657414,4.980636672
E06000042,Milton Keynes,5334.0,251374.0,258,2.066212348,2.034938249,E92000001,2.178791881,2.212356381,2.12193783
E06000012,North East Lincolnshire,7900.0,134899.0,258,5.731902988,5.661613016,E92000001,5.982453678,6.056695464,5.856233182
E92000001,England,144041.0,3396925.0,258,4.21895797278352,4.20667723688724,nan,4.26181554071472,4.27425006196465,4.24033500886831
E09000017,Hillingdon,1715.62,147900.0,93769,1624.20965,1578.662803,E92000001,1789.844228,1839.262556,1705.547883
E06000025,South Gloucestershire,1804.65,145963.0,93769,1283.961332,1249.357899,E92000001,1409.648441,1447.116462,1345.710629
E06000011,East Riding of Yorkshire,13432.0,259186.0,258,5.097614909,5.049469415,E92000001,5.268146283,5.318378354,5.182378678
E09000009,Ealing,8245.0,353384.0,258,2.283892951,2.255983453,E92000001,2.383217251,2.412749189,2.333156
E92000001,England,113728.0,3145381.0,258,3.59514059256937,3.58332736815223,E92000001,3.63640190298507,3.6483834783524,3.61571459864481
E92000001,England,9636.27999999998,3998721.0,93769,254.028512915858,251.085716946443,E92000001,264.439233021039,267.484869259135,259.194687982029
E08000006,Salford,7258.0,238433.0,258,2.97584046,2.937185504,E92000001,3.113403094,3.15442861,3.044041722
E06000033,Southend-on-Sea,5696.0,150576.0,258,3.687412569,3.63381481,E92000001,3.880001429,3.937296785,3.782807353
E10000016,Kent,9851.12,762837.0,93769,1312.230052,1297.137612,E92000001,1365.610841,1381.224818,1338.721731
E06000003,Redcar and Cleveland,201.08,69655.0,93769,225.607296,207.1644586,E92000001,299.3399975,322.7862118,260.5452585
E06000010,Kingston upon Hull,17228.0,213588.0,94192,7.75245688973319,,E92000001,8.4067093338115,,8.066
E08000004,Oldham,1625.74,118262.0,93769,1652.198466,1604.716097,E92000001,1825.098241,1876.73179,1737.062245
E92000001,England,264607.0,4061733.0,90933,6.4906742554784,6.47689508724852,E92000001,6.53867407789978,6.55257546834344,6.51463303964096
E08000002,Bury,1017.06,94916.0,93769,1126.329997,1085.39419,E92000001,1277.357697,1322.874296,1200.091409
E92000001,England,138912.0,3202813.0,258,4.31493419264992,4.30215095963479,nan,4.35955002581938,4.37249601935507,4.33718734125283
E08000012,Liverpool,25385.0,447163.0,258,5.60942755,5.570892047,E92000001,5.744947438,5.784679768,5.676900817
E08000028,Sandwell,20526.0,315614.0,90933,6.417888135,6.36913818,E92000001,6.589931641,6.640347348,6.503513786
E06000056,Central Bedfordshire,2681.75999999999,308302.0,93769,874.560449706676,855.304558222578,E92000001,943.917392132025,964.470654861174,908.743729421394
E92000001,England,298963.0,4375285.0,90933,6.80939090529694,6.79581342353724,E92000001,6.85667465346189,6.87036476780662,6.83299487919073
E06000040,Windsor and Maidenhead,866.39,75785.0,93769,1194.495727,1147.955813,E92000001,1367.104431,1419.31486,1278.629676
E06000056,Central Bedfordshire,250.04,146486.0,93769,150.5959114,139.6156214,E92000001,193.83203,207.4460928,171.200272
E06000051,Shropshire,15605.0,258661.0,258,5.941858937,5.889924472,E92000001,6.125107653,6.179095389,6.032992991
E10000020,Norfolk,1234.48,462633.0,93769,209.4535744,202.5468952,E92000001,234.7875918,242.3919778,221.8538135
E10000024,Nottinghamshire,7088.39,816749.0,93769,802.9268515,792.0840279,E92000001,841.4129173,852.6989252,822.0009647
E92000001,England,1917102.0,48459095.0,258,3.950638881,3.947480082,E92000001,3.961615147,3.964785396,3.956124232
E08000002,Bury,13947.0,198277.0,90933,6.922252245,6.858760734,E92000001,7.147185727,7.213298145,7.034098761
E08000026,Coventry,23224.0,432311.0,90933,5.305161378,5.267040862,E92000001,5.439554173,5.478920682,5.372058541
E08000029,Solihull,302.87,111483.0,93769,212.7842252,198.5427943,E92000001,268.1938691,285.5046126,239.3090118
E92000001,England,484351.0,7596798.0,90933,6.35837403627888,6.34838776501625,nan,6.393121417666,6.40317324556786,6.37572566757731
E06000024,North Somerset,9858.0,176871.0,258,5.467425395,5.407321509,E92000001,5.681135834,5.744272068,5.573553607
E09000024,Merton,1155.76,215426.0,93769,701.4434546,677.5409986,E92000001,789.2861717,815.6885845,744.4087768
E06000061,North Northamptonshire,2980.02,360418.0,93769,834.9693723,817.5485351,E92000001,897.5936839,916.1259145,865.8574021
E92000001,England,65195.0,28871204.0,93769,221.7010807,220.7151615,E92000001,225.1465003,226.1455135,223.4188073
E06000005,Darlington,656.9,51903.0,93769,1211.758247,1157.284907,E92000001,1415.856995,1478.025747,1310.859364
E92000001,England,60593.59,8423508.0,93769,672.6818535,669.5823953,E92000001,683.5163817,686.6585497,678.0828629
E92000001,England,41364.8299999999,4764974.0,93769,829.857562022655,825.224360667823,nan,846.08045144451,850.791045981264,837.939547300325
E10000007,Derbyshire,5423.83,384789.0,93769,1358.109776,1336.864547,E92000001,1433.771193,1456.012269,1395.560795
E06000018,Nottingham,9295.0,297224.0,258,3.065325225,3.03010882,E92000001,3.190145295,3.227260185,3.127271014
E92000001,England,,,93769,,,nan,,,
E92000001,England,8310.23,3693695.0,93769,241.69688,238.68312,nan,252.37504,255.50239,246.99268
E06000013,North Lincolnshire,6794.0,147556.0,258,4.498513914,4.438705389,E92000001,4.711986629,4.775504867,4.604353601
E92000001,England,39789.74,5296401.0,93769,964.519049,959.0098911,nan,983.8126738,989.4156773,974.1301388
E06000061,North Northamptonshire,24277.0,372217.0,90933,6.44335226,6.398253975,E92000001,6.601860311,6.64837047,6.522270611
E09000029,Sutton,1044.88,209921.0,93769,561.0814494,541.1127033,E92000001,634.6916397,656.8632332,597.0438858
E92000001,England,530567.0,8183241.0,90933,6.46672985893819,6.45703114223621,nan,6.50047156320152,6.51023098804173,6.48358028316653
E92000001,England,,,93769,,,nan,,,
E06000014,York,1499.4,203906.0,93769,732.1547886,710.5322424,E92000001,811.0507918,834.6455135,770.8491023
E08000023,South Tyneside,1584.35,148667.0,93769,939.9301096,912.9346859,E92000001,1038.292865,1067.680453,988.1974182
E92000001,England,2237802.0,50716188.0,258,4.406752398,4.403498503,nan,4.41805648,4.421321212,4.412401815
E10000007,Derbyshire,36648.0,644914.0,258,5.626375589,5.594151435,E92000001,5.739258185,5.772312087,5.682618148
E06000025,South Gloucestershire,18163.0,256316.0,90933,6.987363872,6.931224777,E92000001,7.185943895,7.24410814,7.086174878
E06000024,North Somerset,10149.0,178543.0,258,5.577807996,5.517423316,E92000001,5.792317532,5.85569908,5.684344948
E92000001,England,358110.0,5610911.0,90933,6.36219026624474,6.35057092601691,E92000001,6.40264152493972,6.41434961086312,6.38238603321279
E08000010,Wigan,2282.16,159858.0,93769,1536.461934,1498.611063,E92000001,1673.234346,1713.858073,1603.789447
E06000031,Peterborough,201.11,110170.0,93769,186.345268,171.1262385,E92000001,247.1888228,266.5362886,215.175876
E09000015,Harrow,1836.52,129453.0,93769,1799.44124,1751.157598,E92000001,1974.746273,2026.990644,1885.580838
E09000033,Westminster,10503.0,312590.0,90933,3.297409812,3.261840913,E92000001,3.423451962,3.460817527,3.359992322
E09000027,Richmond upon Thames,170.6,101362.0,93769,152.1643327,138.6132037,E92000001,207.0331227,224.6229514,178.0403545
E08000011,Knowsley,1327.0,154978.0,93769,871.1108609,843.4916681,E92000001,972.2149934,1002.520134,920.6361465
E10000017,Lancashire,1525.74,610115.0,93769,222.6084026,216.0904811,E92000001,246.3802766,253.4872914,234.2692209
E10000028,Staffordshire,8659.69,877808.0,93769,857.6743334,847.1783652,E92000001,894.8466142,905.7299095,876.1128757
E09000020,Kensington and Chelsea,7884.0,225463.0,90933,3.421789186,3.379125315,E92000001,3.573030938,3.618178806,3.496804354
E10000014,Hampshire,8257.72,674374.0,93769,1180.943759,1166.134127,E92000001,1233.419812,1248.789367,1206.968406
E08000019,Sheffield,21757.0,454189.3,258,4.728495003,4.693318801,E92000001,4.852671251,4.889048051,4.790293386
E09000013,Hammersmith and Fulham,1155.42,186176.0,93769,926.000214879092,894.105137550653,E92000001,1043.21722903865,1078.44872892813,983.332802275921
E06000014,York,1197.8,98421.0,93769,1337.481507,1293.165035,E92000001,1500.177071,1549.042079,1417.090004
E09000006,Bromley,1776.03,158485.0,93769,1253.931182,1219.7858,E92000001,1378.00117,1414.996913,1314.877314
E09000010,Enfield,354.38,171102.0,93769,214.7167838,201.4677137,E92000001,265.8065183,281.6734025,239.2560288
E08000019,Sheffield,3011.83,280173.0,93769,1254.643572,1228.480724,E92000001,1348.675567,1376.498383,1301.02611
E92000001,England,627136.0,10055597.0,90933,6.22175617604178,6.21316171843242,E92000001,6.25164905587132,6.26029319805512,6.23668589741614
E06000003,Redcar and Cleveland,3921.0,108621.0,258,3.500120183,3.438719601,E92000001,3.721984719,3.788529118,3.60979921
E06000034,Thurrock,6408.0,139207.0,258,4.494262038,4.432662654,E92000001,4.714072504,4.779604165,4.603216792
E09000027,Richmond upon Thames,9715.0,156059.0,94192,6.02871000771074,,E92000001,6.42693996579493,,6.225
E06000011,East Riding of Yorkshire,486.6,171420.0,93769,205.8170603,195.0077164,E92000001,246.8398968,259.4449152,225.6396968
E92000001,England,,,93769,,,E92000001,,,
E08000035,Leeds,682.339999999994,422480.0,93769,170.152166216318,162.675675505175,E92000001,198.123241998186,206.634613720522,183.741277056043
E92000001,England,31471.4,2624093.0,93769,1612.969285,1602.482128,nan,1649.741056,1660.429313,1631.278612
E09000012,Hackney,4118.0,219750.4479,258,1.817939487,1.786721899,E92000001,1.931247855,1.965098312,1.873943848
E09000005,Brent,421.58,175791.0,93769,291.3918101,274.7684308,E92000001,354.9152508,374.5246296,322.0074329
E06000063,Cumberland,294.23,138588.0,93769,158.5486051,147.8138321,E92000001,200.3871179,213.4729675,178.5638171
E08000005,Rochdale,1666.99,224127.0,93769,806.8657531,784.2698576,E92000001,889.0946637,913.6402989,847.2352829
E10000032,West Sussex,1155.3,463371.0,93769,195.026757201413,188.354528471738,E92000001,219.547817731591,226.918041148308,207.020359221726
E10000018,Leicestershire,687.77,347140.0,93769,169.5998138,162.1679924,E92000001,197.3952629,205.8514195,183.1051623
E06000008,Blackburn with Darwen,4810.0,135054.0,258,3.463701144,3.408765737,E92000001,3.661394219,3.720470858,3.561538348
E06000001,Hartlepool,820.87,46433.0,93769,1681.30005772662,1613.23677478973,E92000001,1934.20801693431,2010.80606568744,1804.4867605967
E92000001,England,,,93769,,,nan,,,
E08000034,Kirklees,13512.0,338612.0,258,3.924949271,3.887673427,E92000001,4.056661951,4.09557514,3.9904079
E08000036,Wakefield,1832.34,172462.0,93769,1098.433589,1068.647876,E92000001,1206.583294,1238.81525,1151.574021
E08000021,Newcastle upon Tyne,1775.21,290316.0,93769,754.5600894,734.0217374,E92000001,829.1886544,851.4419035,791.2192657
E92000001,England,,,93769,,,E92000001,,,
E10000012,Essex,11296.56,1489341.0,93769,711.5791698,703.9637287,E92000001,738.479237,746.3401236,724.9356957
E09000028,Southwark,1374.02,150990.0,93769,1842.976624,1781.280441,E92000001,2068.611,2136.198301,1953.541966
E09000009,Ealing,23008.0,427653.0,90933,5.312787683,5.274485695,E92000001,5.447942776,5.487504114,5.380062808
E09000001,City of London,,,93769,,,E92000001,,,
E09000010,Enfield,10053.0,282346.0,258,3.492830012,3.454332672,E92000001,3.629185675,3.669664017,3.56052503
E06000017,Rutland,48.02,19720.0,93769,137.9191949,113.9313237,E92000001,250.6121789,290.0605335,188.2224385
E06000053,Isles of Scilly,,,93769,,,E92000001,,,
E92000001,England,7675.62,3611877.0,93769,240.1714632,237.0447809,nan,251.2593749,254.5087645,245.6686533
E10000008,Devon,782.07,397578.0,93769,145.3172523,139.2752059,E92000001,167.806878,174.6263865,156.264389
E92000001,England,33828.74,2600775.0,93769,1416.466217,1407.666118,E92000001,1447.310522,1456.273325,1431.826431
E09000029,Sutton,1208.15,210053.0,93769,643.8904717,622.6382702,E92000001,721.8926412,745.3162483,682.0612667
E92000001,England,62688.51,7778438.0,93769,742.1982,738.83424,nan,753.95579,757.36533,748.05966
E92000001,England,43231.23,5376515.0,93769,784.6684978,780.3915331,E92000001,799.6409137,803.987748,792.1281107
E06000064,Westmorland and Furness,2306.81,228187.0,93769,739.475560239326,721.744592965347,E92000001,803.531360254154,822.554022695064,771.0102938556
E10000016,Kent,62971.0,1314199.0,258,4.755202015,4.734332311,E92000001,4.828174008,4.849458636,4.79158788
E09000011,Greenwich,272.06,145791.0,93769,238.7570777,221.6778411,E92000001,305.6446559,326.6314697,270.6976465
E08000016,Barnsley,395.66,122807.0,93769,279.1834463,263.0396135,E92000001,341.0729723,360.2191552,308.9754924
E92000001,England,138912.0,3202813.0,258,4.31493419264992,4.30215095963479,E92000001,4.35955002581938,4.37249601935507,4.33718734125283
E92000001,England,4027.41,1933423.0,93769,187.7398118,184.3564652,nan,199.8408825,203.4090172,193.7198633
E92000001,England,280329.0,6841409.0,258,4.0827046068919,4.07417671728651,E92000001,4.11241319189409,4.12101767808862,4.09753312512086
E08000018,Rotherham,2326.81,268354.0,93769,818.6249359,799.2589864,E92000001,888.5749159,909.3453572,853.0637031
E92000001,England,331210.0,5338620.0,90933,6.18360654746997,6.17185293545799,E92000001,6.22453197531851,6.23637924078125,6.20403774758271
E08000012,Liverpool,528.49,247459.0,93769,221.9221849,210.8070578,E92000001,263.9483435,276.8290725,242.2582533
E92000001,England,342643.0,5132266.0,90933,6.65468905124064,6.64228374564615,nan,6.6978793566596,6.71038103085247,6.67625177650574
E09000029,Sutton,12016.0,165722.0,94192,7.07818570067515,,E92000001,7.43317094334466,,7.251
E92000001,England,5060.9,2750585.0,93769,159.3021086,156.7422681,nan,168.4271508,171.1113191,163.8172225
E92000001,England,54694.84,8179993.0,93769,661.9698184,658.7560812,nan,673.2084931,676.46886,667.5714085
E92000001,England,262185.0,6485826.0,258,4.02730011371911,4.01859952846218,nan,4.05761506717126,4.0663965453782,4.04243037047247
E06000002,Middlesbrough,9955.0,156044.0,90933,6.259298372,6.19114402,E92000001,6.501531777,6.573064202,6.379610879
E06000049,Cheshire East,2938.17,400474.0,93769,620.1681054,607.1112802,E92000001,667.1167652,681.0126883,643.3222138
E09000013,Hammersmith and Fulham,13502.0,328056.0,90933,4.04819436,4.009869375,E92000001,4.184145167,4.224155819,4.115760724
