Area Code,Area Name,Year,Sex,Age,Respiratory (%),Type 2 Diabetes (%),CKD (%),Alcohol-related CVD (rate)
E10000013,Gloucestershire,2023,Persons,All ages,,,,581.883068700735
E10000014,Hampshire,2012,Persons,18+ yrs,,,4.0733752,
E10000014,Hampshire,2014,Persons,18+ yrs,,,3.80404498,
E10000014,Hampshire,2015,Persons,18+ yrs,,,3.727759751,
E10000014,Hampshire,2016,Female,All ages,,,,177.5999473
E10000014,Hampshire,2016,Male,All ages,,,,1112.989005
E10000014,Hampshire,2016,Persons,18+ yrs,,,3.715009208,
E10000014,Hampshire,2016,Persons,All ages,,,,604.8944664
E10000014,Hampshire,2017,Female,All ages,,,,180.6024397
E10000014,Hampshire,2017,Male,All ages,,,,1117.904265
E10000014,Hampshire,2017,Persons,18+ yrs,,,3.831530026,
E10000014,Hampshire,2017,Persons,All ages,,,,609.5863585
E10000014,Hampshire,2018,Female,All ages,,,,198.636464
E10000014,Hampshire,2018,Male,All ages,,,,1206.968406
E10000014,Hampshire,2018,Persons,18+ yrs,,,3.916201432,
E10000014,Hampshire,2018,Persons,All ages,,,,661.1049892
E10000014,Hampshire,2019,Female,All ages,,,,212.8750259
E10000014,Hampshire,2019,Male,All ages,,,,1293.379237
E10000014,Hampshire,2019,Persons,18+ yrs,,,4.020356056,
E10000014,Hampshire,2019,Persons,All ages,,,,708.4154395
E10000014,Hampshire,2020,Female,All ages,,,,160.5483917
E10000014,Hampshire,2020,Male,All ages,,,,998.5973924
E10000014,Hampshire,2020,Persons,18+ yrs,,,3.965615708,
E10000014,Hampshire,2020,Persons,6+ yrs,6.785557229,,,
E10000014,Hampshire,2020,Persons,All ages,,,,543.4517428
E10000014,Hampshire,2021,Female,All ages,,,,209.6902492
E10000014,Hampshire,2021,Male,All ages,,,,1269.14967
E10000014,Hampshire,2021,Persons,16+ yrs,,6.717,,
E10000014,Hampshire,2021,Persons,18+ yrs,,,4.085394872,
E10000014,Hampshire,2021,Persons,6+ yrs,6.970508585,,,
E10000014,Hampshire,2021,Persons,All ages,,,,695.9346689
E10000014,Hampshire,2022,Female,All ages,,,,199.3749
E10000014,Hampshire,2022,Male,All ages,,,,1168.95317
E10000014,Hampshire,2022,Persons,18+ yrs,,,4.21790835,
E10000014,Hampshire,2022,Persons,6+ yrs,7.060304112,,,
E10000014,Hampshire,2022,Persons,All ages,,,,644.78721
E10000014,Hampshire,2023,Female,All ages,,,,232.473296553491
E10000014,Hampshire,2023,Male,All ages,,,,1406.13649508395
E10000014,Hampshire,2023,Persons,18+ yrs,,,4.559743682,
E10000014,Hampshire,2023,Persons,6+ yrs,6.997461088,,,
E10000014,Hampshire,2023,Persons,All ages,,,,773.309997691745
E10000015,Hertfordshire,2012,Persons,18+ yrs,,,3.593498474,
E10000015,Hertfordshire,2014,Persons,18+ yrs,,,3.47938829,
